transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
102627,2025-07-11 17:40:19.878775,1532,5624,981.6,send,Kolkata,mobile,0,4G,afternoon,0
102628,2025-07-11 19:25:28.340268,1956,5376,587.27,receive,Chennai,mobile,0,5G,evening,0
102629,2025-07-11 21:10:36.801760,1152,5891,1720.97,send,Bangalore,mobile,0,5G,evening,0
102630,2025-07-11 22:55:45.263252,1562,5447,1453.92,receive,Chennai,mobile,0,5G,evening,0
102631,2025-07-12 00:40:53.724744,1689,5835,353.93,merchant_payment,Pune,mobile,0,5G,night,0
102632,2025-07-12 02:26:02.186237,1947,5106,631.14,receive,Ahmedabad,mobile,0,WiFi,night,0
102633,2025-07-12 04:11:10.647729,1608,5651,658.83,send,Chennai,mobile,0,4G,night,1
102634,2025-07-12 05:56:19.109221,1617,5811,451.8,send,Mumbai,mobile,0,4G,night,1
102635,2025-07-12 07:41:27.570714,1420,5401,1531.87,merchant_payment,Mumbai,mobile,0,5G,morning,0
102636,2025-07-12 09:26:36.032206,1250,5096,423.21,send,Hyderabad,mobile,0,4G,morning,0
102637,2025-07-12 11:11:44.493698,1117,5388,298.78,send,Kolkata,tablet,0,5G,morning,0
102638,2025-07-12 12:56:52.955191,1866,5959,36.91,send,Hyderabad,mobile,0,5G,afternoon,0
102639,2025-07-12 14:42:01.416683,1512,5452,221.78,send,Mumbai,mobile,0,4G,afternoon,0
102640,2025-07-12 16:27:09.878175,1740,5849,132.24,send,Kolkata,mobile,0,4G,afternoon,1
102641,2025-07-12 18:12:18.339667,1578,5809,473.24,merchant_payment,Mumbai,mobile,0,5G,evening,0
102642,2025-07-12 19:57:26.801160,1335,5979,140.66,merchant_payment,Mumbai,mobile,0,WiFi,evening,0
102643,2025-07-12 21:42:35.262652,1418,5901,905.68,receive,Bangalore,tablet,0,4G,evening,0
102644,2025-07-12 23:27:43.724144,1932,5416,1492.84,send,Chennai,mobile,0,5G,evening,0
102645,2025-07-13 01:12:52.185637,1774,5726,477.63,receive,Hyderabad,tablet,1,5G,night,1
102646,2025-07-13 02:58:00.647129,1295,5504,184.19,receive,Ahmedabad,mobile,0,4G,night,1
102647,2025-07-13 04:43:09.108621,1938,5454,656.16,receive,Hyderabad,mobile,0,4G,night,0
102648,2025-07-13 06:28:17.570114,1755,5291,3273.04,send,Delhi,mobile,0,4G,morning,0
102649,2025-07-13 08:13:26.031606,1371,5534,2398.22,merchant_payment,Pune,mobile,0,5G,morning,0
102650,2025-07-13 09:58:34.493098,1186,5193,120.77,receive,Bangalore,mobile,0,5G,morning,0
102651,2025-07-13 11:43:42.954590,1246,5980,116.38,merchant_payment,Mumbai,mobile,0,WiFi,morning,1
102652,2025-07-13 13:28:51.416083,1637,5150,90.06,send,Mumbai,mobile,0,4G,afternoon,0
102653,2025-07-13 15:13:59.877575,1268,5880,158.07,send,Bangalore,mobile,0,WiFi,afternoon,0
102654,2025-07-13 16:59:08.339067,1643,5759,633.71,send,Kolkata,mobile,0,5G,afternoon,0
102655,2025-07-13 18:44:16.800560,1237,5779,282.39,merchant_payment,Hyderabad,mobile,0,4G,evening,0
102656,2025-07-13 20:29:25.262052,1530,5973,213.01,send,Mumbai,mobile,0,4G,evening,0
102657,2025-07-13 22:14:33.723544,1552,5763,1392.85,merchant_payment,Pune,mobile,0,5G,evening,0
102658,2025-07-13 23:59:42.185037,1021,5515,837.23,merchant_payment,Delhi,mobile,0,WiFi,evening,1
102659,2025-07-14 01:44:50.646529,1911,5393,89.59,merchant_payment,Hyderabad,mobile,0,5G,night,1
102660,2025-07-14 03:29:59.108021,1737,5316,1315.17,merchant_payment,Chennai,mobile,0,5G,night,0
102661,2025-07-14 05:15:07.569513,1867,5076,817.32,merchant_payment,Ahmedabad,mobile,0,4G,night,0
102662,2025-07-14 07:00:16.031006,1794,5599,835.69,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
102663,2025-07-14 08:45:24.492498,1520,5270,278.53,send,Pune,mobile,0,4G,morning,0
102664,2025-07-14 10:30:32.953990,1100,5225,408.58,merchant_payment,Bangalore,mobile,0,4G,morning,0
102665,2025-07-14 12:15:41.415483,1752,5530,68.53,merchant_payment,Hyderabad,mobile,0,5G,afternoon,0
102666,2025-07-14 14:00:49.876975,1478,5113,1172.61,send,Ahmedabad,tablet,0,WiFi,afternoon,0
102667,2025-07-14 15:45:58.338467,1599,5251,181.47,merchant_payment,Chennai,tablet,1,4G,afternoon,1
102668,2025-07-14 17:31:06.799959,1298,5233,206.31,send,Delhi,tablet,0,5G,afternoon,0
102669,2025-07-14 19:16:15.261452,1940,5841,203.54,send,Kolkata,mobile,0,4G,evening,0
102670,2025-07-14 21:01:23.722944,1526,5791,2982.15,send,Ahmedabad,mobile,0,4G,evening,0
102671,2025-07-14 22:46:32.184436,1334,5714,252.47,send,Bangalore,mobile,0,4G,evening,0
102672,2025-07-15 00:31:40.645929,1002,5083,1264.28,merchant_payment,Kolkata,mobile,0,4G,night,0
102673,2025-07-15 02:16:49.107421,1375,5125,481.07,merchant_payment,Ahmedabad,mobile,1,4G,night,1
102674,2025-07-15 04:01:57.568913,1293,5175,215.05,merchant_payment,Pune,mobile,0,4G,night,0
102675,2025-07-15 05:47:06.030406,1837,5069,179.4,merchant_payment,Mumbai,tablet,0,4G,night,0
102676,2025-07-15 07:32:14.491898,1934,5047,262.73,send,Kolkata,mobile,0,4G,morning,0
102677,2025-07-15 09:17:22.953390,1553,5884,457.39,send,Mumbai,mobile,0,5G,morning,0
102678,2025-07-15 11:02:31.414882,1318,5256,899.41,receive,Pune,mobile,0,4G,morning,0
102679,2025-07-15 12:47:39.876375,1502,5727,307.66,merchant_payment,Ahmedabad,mobile,0,WiFi,afternoon,0
102680,2025-07-15 14:32:48.337867,1828,5030,296.36,send,Chennai,mobile,0,WiFi,afternoon,0
102681,2025-07-15 16:17:56.799359,1381,5281,204.15,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
102682,2025-07-15 18:03:05.260852,1623,5924,149.3,receive,Delhi,mobile,0,5G,evening,0
102683,2025-07-15 19:48:13.722344,1014,5994,137.32,merchant_payment,Chennai,mobile,0,5G,evening,0
102684,2025-07-15 21:33:22.183836,1504,5237,1323.49,send,Delhi,mobile,0,4G,evening,0
102685,2025-07-15 23:18:30.645329,1231,5248,290.37,receive,Kolkata,mobile,0,5G,evening,0
102686,2025-07-16 01:03:39.106821,1985,5368,317.26,merchant_payment,Delhi,mobile,0,4G,night,0
102687,2025-07-16 02:48:47.568313,1084,5495,253.0,merchant_payment,Kolkata,mobile,0,4G,night,0
102688,2025-07-16 04:33:56.029805,1130,5025,358.94,send,Delhi,mobile,1,4G,night,0
102689,2025-07-16 06:19:04.491298,1743,5586,714.14,merchant_payment,Bangalore,mobile,0,5G,morning,0
102690,2025-07-16 08:04:12.952790,1838,5718,302.81,merchant_payment,Chennai,mobile,0,4G,morning,1
102691,2025-07-16 09:49:21.414282,1145,5490,590.36,send,Ahmedabad,mobile,0,WiFi,morning,0
102692,2025-07-16 11:34:29.875775,1891,5494,2034.91,send,Ahmedabad,tablet,0,4G,morning,0
102693,2025-07-16 13:19:38.337267,1857,5314,217.1,receive,Bangalore,mobile,0,WiFi,afternoon,0
102694,2025-07-16 15:04:46.798759,1028,5606,317.52,receive,Hyderabad,mobile,0,4G,afternoon,0
102695,2025-07-16 16:49:55.260252,1066,5375,935.48,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,0
102696,2025-07-16 18:35:03.721744,1163,5639,2202.39,send,Hyderabad,mobile,0,5G,evening,0
102697,2025-07-16 20:20:12.183236,1229,5937,142.26,receive,Mumbai,mobile,0,5G,evening,0
102698,2025-07-16 22:05:20.644728,1261,5025,89.94,receive,Ahmedabad,mobile,0,4G,evening,0
102699,2025-07-16 23:50:29.106221,1449,5334,492.45,send,Mumbai,mobile,0,5G,evening,0
102700,2025-07-17 01:35:37.567713,1424,5355,444.13,receive,Ahmedabad,mobile,0,4G,night,0
102701,2025-07-17 03:20:46.029205,1460,5116,992.44,send,Ahmedabad,mobile,0,5G,night,1
102702,2025-07-17 05:05:54.490698,1952,5048,851.98,send,Mumbai,mobile,0,5G,night,1
102703,2025-07-17 06:51:02.952190,1676,5738,476.29,receive,Pune,mobile,0,4G,morning,0
102704,2025-07-17 08:36:11.413682,1301,5778,1407.0,merchant_payment,Hyderabad,mobile,0,4G,morning,0
102705,2025-07-17 10:21:19.875175,1919,5099,249.38,send,Delhi,mobile,0,4G,morning,0
102706,2025-07-17 12:06:28.336667,1303,5459,608.86,send,Kolkata,mobile,0,WiFi,afternoon,0
102707,2025-07-17 13:51:36.798159,1287,5523,146.1,send,Pune,mobile,0,5G,afternoon,0
102708,2025-07-17 15:36:45.259651,1395,5597,472.42,send,Delhi,mobile,0,4G,afternoon,0
102709,2025-07-17 17:21:53.721144,1010,5405,114.3,send,Chennai,mobile,0,4G,afternoon,0
102710,2025-07-17 19:07:02.182636,1707,5214,161.44,merchant_payment,Hyderabad,mobile,0,4G,evening,0
102711,2025-07-17 20:52:10.644128,1630,5685,2722.9,send,Ahmedabad,mobile,0,4G,evening,0
102712,2025-07-17 22:37:19.105621,1270,5903,79.48,merchant_payment,Ahmedabad,mobile,0,5G,evening,0
102713,2025-07-18 00:22:27.567113,1592,5503,396.77,send,Ahmedabad,mobile,0,5G,night,0
102714,2025-07-18 02:07:36.028605,1970,5721,1126.89,merchant_payment,Kolkata,mobile,0,5G,night,0
102715,2025-07-18 03:52:44.490098,1605,5448,4543.06,merchant_payment,Kolkata,mobile,0,WiFi,night,0
102716,2025-07-18 05:37:52.951590,1778,5894,588.2,receive,Kolkata,tablet,0,5G,night,0
102717,2025-07-18 07:23:01.413082,1844,5576,622.8,send,Mumbai,mobile,0,5G,morning,0
102718,2025-07-18 09:08:09.874574,1862,5258,512.7,receive,Kolkata,mobile,0,5G,morning,0
102719,2025-07-18 10:53:18.336067,1361,5844,1418.33,receive,Kolkata,mobile,0,5G,morning,0
102720,2025-07-18 12:38:26.797559,1257,5121,758.77,merchant_payment,Hyderabad,tablet,0,WiFi,afternoon,0
102721,2025-07-18 14:23:35.259051,1133,5810,277.25,receive,Delhi,mobile,0,5G,afternoon,0
102722,2025-07-18 16:08:43.720544,1276,5978,1503.44,send,Pune,mobile,0,4G,afternoon,0
102723,2025-07-18 17:53:52.182036,1776,5054,310.38,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
102724,2025-07-18 19:39:00.643528,1683,5331,99.63,merchant_payment,Ahmedabad,mobile,0,5G,evening,0
102725,2025-07-18 21:24:09.105021,1972,5784,99.95,receive,Delhi,mobile,0,4G,evening,0
102726,2025-07-18 23:09:17.566513,1513,5241,403.0,merchant_payment,Bangalore,tablet,0,5G,evening,0
102727,2025-07-19 00:54:26.028005,1313,5755,546.23,receive,Bangalore,mobile,0,4G,night,0
102728,2025-07-19 02:39:34.489497,1576,5530,1281.3,merchant_payment,Chennai,mobile,0,WiFi,night,0
102729,2025-07-19 04:24:42.950990,1886,5483,935.25,merchant_payment,Hyderabad,mobile,0,WiFi,night,1
102730,2025-07-19 06:09:51.412482,1980,5187,533.71,merchant_payment,Bangalore,mobile,0,4G,morning,0
102731,2025-07-19 07:54:59.873974,1284,5858,1354.94,send,Bangalore,tablet,0,WiFi,morning,0
102732,2025-07-19 09:40:08.335467,1121,5656,499.07,receive,Hyderabad,mobile,0,5G,morning,0
102733,2025-07-19 11:25:16.796959,1107,5262,135.57,receive,Delhi,mobile,0,5G,morning,0
102734,2025-07-19 13:10:25.258451,1933,5953,109.02,send,Ahmedabad,mobile,0,4G,afternoon,0
102735,2025-07-19 14:55:33.719943,1687,5364,1769.92,send,Chennai,mobile,0,4G,afternoon,0
102736,2025-07-19 16:40:42.181436,1997,5491,52.18,merchant_payment,Chennai,mobile,0,5G,afternoon,0
102737,2025-07-19 18:25:50.642928,1204,5431,403.13,receive,Chennai,mobile,0,4G,evening,0
102738,2025-07-19 20:10:59.104420,1165,5239,9718.57,send,Bangalore,mobile,0,5G,evening,1
102739,2025-07-19 21:56:07.565913,1305,5304,779.95,merchant_payment,Delhi,mobile,0,WiFi,evening,0
102740,2025-07-19 23:41:16.027405,1497,5298,400.0,merchant_payment,Chennai,mobile,0,WiFi,evening,0
102741,2025-07-20 01:26:24.488897,1632,5076,91.43,receive,Hyderabad,mobile,0,4G,night,0
102742,2025-07-20 03:11:32.950390,1556,5700,2483.37,send,Chennai,mobile,1,4G,night,0
102743,2025-07-20 04:56:41.411882,1824,5333,1658.76,merchant_payment,Pune,mobile,0,WiFi,night,0
102744,2025-07-20 06:41:49.873374,1156,5900,977.3,merchant_payment,Mumbai,tablet,0,5G,morning,0
102745,2025-07-20 08:26:58.334866,1367,5999,492.47,send,Delhi,mobile,0,WiFi,morning,0
102746,2025-07-20 10:12:06.796359,1719,5758,873.07,send,Mumbai,mobile,0,5G,morning,0
102747,2025-07-20 11:57:15.257851,1902,5642,424.7,send,Delhi,mobile,0,5G,morning,1
102748,2025-07-20 13:42:23.719343,1620,5474,186.18,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
102749,2025-07-20 15:27:32.180836,1251,5827,1282.2,send,Hyderabad,mobile,0,4G,afternoon,0
102750,2025-07-20 17:12:40.642328,1957,5923,468.41,receive,Kolkata,mobile,0,4G,afternoon,0
102751,2025-07-20 18:57:49.103820,1916,5283,830.43,send,Bangalore,mobile,0,4G,evening,0
102752,2025-07-20 20:42:57.565313,1882,5591,436.54,merchant_payment,Bangalore,tablet,1,5G,evening,0
102753,2025-07-20 22:28:06.026805,1334,5072,781.97,send,Kolkata,mobile,0,5G,evening,0
102754,2025-07-21 00:13:14.488297,1642,5263,485.66,receive,Delhi,mobile,0,5G,night,0
102755,2025-07-21 01:58:22.949789,1969,5703,449.19,merchant_payment,Chennai,mobile,0,WiFi,night,0
102756,2025-07-21 03:43:31.411282,1511,5879,507.75,send,Mumbai,mobile,0,5G,night,0
102757,2025-07-21 05:28:39.872774,1293,5887,9517.33,send,Hyderabad,mobile,0,5G,night,0
102758,2025-07-21 07:13:48.334266,1020,5942,1099.28,merchant_payment,Chennai,tablet,0,WiFi,morning,0
102759,2025-07-21 08:58:56.795759,1282,5575,6542.39,send,Bangalore,mobile,0,4G,morning,0
102760,2025-07-21 10:44:05.257251,1797,6000,488.77,merchant_payment,Chennai,mobile,0,4G,morning,0
102761,2025-07-21 12:29:13.718743,1001,5892,361.75,send,Ahmedabad,mobile,1,5G,afternoon,0
102762,2025-07-21 14:14:22.180236,1119,5012,168.31,send,Ahmedabad,mobile,0,5G,afternoon,0
102763,2025-07-21 15:59:30.641728,1035,5141,2448.5,merchant_payment,Kolkata,mobile,0,5G,afternoon,0
102764,2025-07-21 17:44:39.103220,1198,5766,199.3,receive,Ahmedabad,mobile,0,4G,afternoon,0
102765,2025-07-21 19:29:47.564712,1485,5555,3009.59,merchant_payment,Kolkata,mobile,0,4G,evening,0
102766,2025-07-21 21:14:56.026205,1757,5017,178.36,send,Pune,mobile,0,4G,evening,0
102767,2025-07-21 23:00:04.487697,1059,5063,1195.91,send,Pune,mobile,0,4G,evening,0
102768,2025-07-22 00:45:12.949189,1837,5253,100.38,merchant_payment,Mumbai,mobile,0,5G,night,0
102769,2025-07-22 02:30:21.410682,1161,5465,316.73,send,Ahmedabad,mobile,0,5G,night,1
102770,2025-07-22 04:15:29.872174,1691,5376,503.75,receive,Bangalore,tablet,1,5G,night,1
102771,2025-07-22 06:00:38.333666,1206,5804,271.11,send,Delhi,mobile,0,4G,morning,0
102772,2025-07-22 07:45:46.795159,1012,5981,416.0,send,Ahmedabad,mobile,1,4G,morning,0
102773,2025-07-22 09:30:55.256651,1490,5520,417.99,merchant_payment,Hyderabad,mobile,0,5G,morning,0
102774,2025-07-22 11:16:03.718143,1276,5837,1104.26,merchant_payment,Kolkata,mobile,0,5G,morning,0
102775,2025-07-22 13:01:12.179635,1693,5090,61.15,merchant_payment,Ahmedabad,mobile,0,WiFi,afternoon,0
102776,2025-07-22 14:46:20.641128,1242,5720,280.64,merchant_payment,Hyderabad,mobile,0,4G,afternoon,0
102777,2025-07-22 16:31:29.102620,1216,5804,1727.86,receive,Bangalore,mobile,0,5G,afternoon,0
102778,2025-07-22 18:16:37.564112,1251,5796,864.78,receive,Delhi,mobile,0,5G,evening,0
102779,2025-07-22 20:01:46.025605,1811,5630,1756.87,merchant_payment,Pune,mobile,0,WiFi,evening,0
102780,2025-07-22 21:46:54.487097,1126,5861,1052.36,send,Kolkata,mobile,0,WiFi,evening,0
102781,2025-07-22 23:32:02.948589,1994,5175,166.75,send,Mumbai,mobile,0,WiFi,evening,0
102782,2025-07-23 01:17:11.410082,1217,5076,954.22,merchant_payment,Hyderabad,mobile,0,WiFi,night,0
102783,2025-07-23 03:02:19.871574,1306,5613,544.68,send,Ahmedabad,mobile,0,5G,night,0
102784,2025-07-23 04:47:28.333066,1797,5926,4760.28,send,Bangalore,mobile,0,4G,night,0
102785,2025-07-23 06:32:36.794558,1185,5663,1099.01,receive,Hyderabad,mobile,0,5G,morning,0
102786,2025-07-23 08:17:45.256051,1039,5400,831.61,merchant_payment,Ahmedabad,mobile,0,4G,morning,0
102787,2025-07-23 10:02:53.717543,1223,5782,962.39,receive,Pune,tablet,0,4G,morning,0
102788,2025-07-23 11:48:02.179035,1184,5970,787.49,send,Pune,mobile,0,5G,morning,1
102789,2025-07-23 13:33:10.640528,1495,5071,766.47,merchant_payment,Delhi,mobile,0,5G,afternoon,0
102790,2025-07-23 15:18:19.102020,1427,5180,377.55,merchant_payment,Mumbai,mobile,0,5G,afternoon,0
102791,2025-07-23 17:03:27.563512,1178,5124,841.74,merchant_payment,Pune,mobile,0,4G,afternoon,0
102792,2025-07-23 18:48:36.025005,1919,5381,1272.15,send,Delhi,mobile,0,5G,evening,0
102793,2025-07-23 20:33:44.486497,1428,5293,1422.72,send,Pune,mobile,0,WiFi,evening,1
102794,2025-07-23 22:18:52.947989,1294,5797,1260.31,send,Kolkata,mobile,0,5G,evening,0
102795,2025-07-24 00:04:01.409481,1852,5195,2226.23,send,Chennai,mobile,0,5G,night,0
102796,2025-07-24 01:49:09.870974,1151,5911,1514.58,send,Delhi,mobile,0,5G,night,0
102797,2025-07-24 03:34:18.332466,1384,5228,923.82,send,Delhi,mobile,0,WiFi,night,0
102798,2025-07-24 05:19:26.793958,1638,5431,157.01,receive,Hyderabad,mobile,0,4G,night,1
102799,2025-07-24 07:04:35.255451,1813,5942,157.08,merchant_payment,Pune,mobile,0,4G,morning,0
102800,2025-07-24 08:49:43.716943,1308,5436,384.47,merchant_payment,Delhi,mobile,0,4G,morning,0
102801,2025-07-24 10:34:52.178435,1336,5787,516.33,send,Bangalore,mobile,0,4G,morning,0
102802,2025-07-24 12:20:00.639927,1946,5461,1994.21,send,Kolkata,mobile,0,4G,afternoon,0
102803,2025-07-24 14:05:09.101420,1746,5618,30.58,send,Hyderabad,mobile,0,5G,afternoon,0
102804,2025-07-24 15:50:17.562912,1892,5021,175.35,send,Hyderabad,mobile,0,4G,afternoon,0
102805,2025-07-24 17:35:26.024404,1375,5064,405.77,send,Chennai,mobile,0,4G,afternoon,0
102806,2025-07-24 19:20:34.485897,1008,5165,181.84,receive,Kolkata,mobile,0,4G,evening,0
102807,2025-07-24 21:05:42.947389,1341,5027,221.83,merchant_payment,Ahmedabad,mobile,1,WiFi,evening,1
102808,2025-07-24 22:50:51.408881,1129,5311,299.12,merchant_payment,Bangalore,mobile,0,5G,evening,0
102809,2025-07-25 00:35:59.870374,1776,5285,191.36,receive,Kolkata,mobile,0,4G,night,1
102810,2025-07-25 02:21:08.331866,1669,5660,227.6,merchant_payment,Delhi,mobile,0,4G,night,1
102811,2025-07-25 04:06:16.793358,1352,5281,1926.06,merchant_payment,Chennai,mobile,0,5G,night,0
102812,2025-07-25 05:51:25.254850,1358,5838,910.8,merchant_payment,Bangalore,mobile,0,5G,night,1
102813,2025-07-25 07:36:33.716343,1517,5831,1057.8,receive,Chennai,mobile,0,5G,morning,0
102814,2025-07-25 09:21:42.177835,1495,5164,476.22,receive,Kolkata,mobile,0,WiFi,morning,0
102815,2025-07-25 11:06:50.639327,1086,5898,1354.39,merchant_payment,Mumbai,mobile,0,5G,morning,0
102816,2025-07-25 12:51:59.100820,1175,5918,1150.32,send,Kolkata,mobile,0,WiFi,afternoon,0
102817,2025-07-25 14:37:07.562312,1802,5224,896.54,merchant_payment,Delhi,mobile,0,4G,afternoon,0
102818,2025-07-25 16:22:16.023804,1193,5784,256.17,merchant_payment,Chennai,mobile,0,WiFi,afternoon,0
102819,2025-07-25 18:07:24.485297,1311,5146,316.7,merchant_payment,Mumbai,mobile,0,5G,evening,0
102820,2025-07-25 19:52:32.946789,1119,5965,1419.6,send,Delhi,mobile,0,4G,evening,0
102821,2025-07-25 21:37:41.408281,1218,5950,293.91,send,Chennai,mobile,0,4G,evening,0
102822,2025-07-25 23:22:49.869773,1427,5868,135.84,merchant_payment,Chennai,mobile,0,5G,evening,0
102823,2025-07-26 01:07:58.331266,1970,5030,288.29,merchant_payment,Kolkata,mobile,0,4G,night,0
102824,2025-07-26 02:53:06.792758,1414,5045,2343.51,send,Pune,mobile,0,5G,night,0
102825,2025-07-26 04:38:15.254250,1114,5787,288.58,merchant_payment,Chennai,mobile,0,5G,night,1
102826,2025-07-26 06:23:23.715743,1978,5471,683.79,merchant_payment,Chennai,mobile,0,4G,morning,1
102827,2025-07-26 08:08:32.177235,1145,5034,266.22,send,Hyderabad,mobile,0,4G,morning,0
102828,2025-07-26 09:53:40.638727,1538,5653,1057.25,merchant_payment,Pune,tablet,0,WiFi,morning,0
102829,2025-07-26 11:38:49.100220,1648,5427,842.86,send,Chennai,mobile,0,4G,morning,0
102830,2025-07-26 13:23:57.561712,1303,5830,110.92,receive,Kolkata,mobile,0,4G,afternoon,0
102831,2025-07-26 15:09:06.023204,1744,5886,644.21,receive,Hyderabad,mobile,0,4G,afternoon,0
102832,2025-07-26 16:54:14.484696,1881,5221,91.6,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
102833,2025-07-26 18:39:22.946189,1588,5868,283.14,merchant_payment,Ahmedabad,mobile,0,5G,evening,0
102834,2025-07-26 20:24:31.407681,1987,5534,487.15,send,Mumbai,mobile,0,5G,evening,0
102835,2025-07-26 22:09:39.869173,1840,5692,3123.99,merchant_payment,Delhi,mobile,0,4G,evening,0
102836,2025-07-26 23:54:48.330666,1345,5948,677.16,merchant_payment,Hyderabad,mobile,1,4G,evening,1
102837,2025-07-27 01:39:56.792158,1814,5367,228.82,merchant_payment,Bangalore,mobile,0,4G,night,0
102838,2025-07-27 03:25:05.253650,1964,5932,358.81,receive,Hyderabad,mobile,0,5G,night,0
102839,2025-07-27 05:10:13.715143,1801,5841,1241.65,send,Ahmedabad,mobile,1,4G,night,0
102840,2025-07-27 06:55:22.176635,1001,5743,231.94,receive,Bangalore,mobile,1,5G,morning,0
102841,2025-07-27 08:40:30.638127,1147,5915,1475.83,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
102842,2025-07-27 10:25:39.099619,1287,5550,292.06,send,Ahmedabad,mobile,0,4G,morning,0
102843,2025-07-27 12:10:47.561112,1976,5582,197.29,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
102844,2025-07-27 13:55:56.022604,1654,5116,301.57,merchant_payment,Mumbai,mobile,0,4G,afternoon,0
102845,2025-07-27 15:41:04.484096,1053,5239,97.88,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
102846,2025-07-27 17:26:12.945589,1304,5335,56.12,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
102847,2025-07-27 19:11:21.407081,1069,5441,453.71,receive,Mumbai,mobile,0,4G,evening,0
102848,2025-07-27 20:56:29.868573,1361,5148,460.68,merchant_payment,Mumbai,mobile,0,4G,evening,0
102849,2025-07-27 22:41:38.330066,1602,5009,636.8,send,Bangalore,mobile,0,5G,evening,0
102850,2025-07-28 00:26:46.791558,1958,5288,451.48,merchant_payment,Bangalore,tablet,0,4G,night,0
102851,2025-07-28 02:11:55.253050,1220,5388,5060.66,merchant_payment,Mumbai,mobile,0,WiFi,night,0
102852,2025-07-28 03:57:03.714542,1962,5050,583.13,merchant_payment,Pune,mobile,0,4G,night,0
102853,2025-07-28 05:42:12.176035,1704,5850,124.4,merchant_payment,Mumbai,mobile,0,4G,night,0
102854,2025-07-28 07:27:20.637527,1966,5517,160.79,send,Pune,mobile,0,WiFi,morning,0
102855,2025-07-28 09:12:29.099019,1575,5916,492.9,send,Delhi,mobile,0,4G,morning,0
102856,2025-07-28 10:57:37.560512,1585,5855,318.8,merchant_payment,Pune,tablet,0,WiFi,morning,0
102857,2025-07-28 12:42:46.022004,1161,5638,144.25,send,Pune,mobile,0,4G,afternoon,0
102858,2025-07-28 14:27:54.483496,1681,5587,464.59,receive,Pune,mobile,0,4G,afternoon,0
102859,2025-07-28 16:13:02.944989,1089,5677,471.43,send,Mumbai,mobile,0,4G,afternoon,0
